"Type","Family id","Family name","Target id","Target name","Subunits","Target systematic name","Target abbreviated name","synonyms","HGNC id","HGNC symbol","HGNC name","Human genetic localisation","Human nucleotide RefSeq","Human protein RefSeq","Human SwissProt","Human Entrez Gene","RGD id","RGD symbol","RGD name","Rat genetic localisation","Rat nucleotide RefSeq","Rat protein RefSeq","Rat SwissProt","Rat Entrez Gene","MGI id","MGI symbol","MGI name","Mouse genetic localisation","Mouse nucleotide RefSeq","Mouse protein RefSeq","Mouse SwissProt","Mouse Entrez Gene"
"transporter","204","Mitochondrial amino acid transporter subfamily","2558","solute carrier family 25 member 47","","SLC25A47","","HDMCP|Hepatocellular carcinoma down-regulated mitochondrial carrier protein|solute carrier family 25, member 47|solute carrier family 25","20115","SLC25A47","solute carrier family 25 member 47","14q32.2","NM_207117","NP_997000","Q6Q0C1","283600","1303247","Slc25a47","solute carrier family 25, member 47","6q32","NM_001001509","NP_001001509","Q6J329","299316","MGI:2144766","Slc25a47","solute carrier family 25, member 47","12 F1","NM_001012310","NP_001012310","Q6IS41","104910"
"transporter","204","Mitochondrial amino acid transporter subfamily","2559","solute carrier family 25 member 48","","SLC25A48","","solute carrier family 25, member 48|solute carrier family 25","30451","SLC25A48","solute carrier family 25 member 48","5q31.1","NM_145282","NP_660325","Q6ZT89","153328","1563703","Slc25a48","solute carrier family 25, member 48","17p14","","","","361206","MGI:2145373","Slc25a48","solute carrier family 25, member 48","13 B1","NM_177809","NP_808477","Q8BW66","328258"
"transporter","204","Mitochondrial amino acid transporter subfamily","1054","AGC1","","SLC25A12","","solute carrier family 25 (mitochondrial carrier, Aralar), member 12|Aralar1|solute carrier family 25 (aspartate/glutamate carrier), member 12","10982","SLC25A12","solute carrier family 25 member 12","","","","O75746","8604","1305181","Slc25a12","solute carrier family 25 member 12","","","","","","MGI:1926080","Slc25a12","solute carrier family 25 (mitochondrial carrier, Aralar), member 12","","","","Q8BH59","78830"
"transporter","204","Mitochondrial amino acid transporter subfamily","1055","AGC2","","SLC25A13","","CTLN2|mitochondrial aspartate glutamate carrier 2|calcium-binding mitochondrial carrier protein Aralar2|solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13|Ctrn|CITRIN|solute carrier family 25 (aspartate/glutamate carrier), member 13","10983","SLC25A13","solute carrier family 25 member 13","","","","Q9UJS0","10165","1565889","Slc25a13","solute carrier family 25 member 13","","","","","362322","MGI:1354721","Slc25a13","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13","","","","Q9QXX4","50799"
"transporter","204","Mitochondrial amino acid transporter subfamily","1056","Mitochondrial glutamate carrier 2","","SLC25A18","GC2","GC-2|glutamate/H(+) symporter 2|solute carrier family 25 member 18|solute carrier family 25 (glutamate carrier), member 18","10988","SLC25A18","solute carrier family 25 member 18","","","","Q9H1K4","83733","1590470","Slc25a18","solute carrier family 25 member 18","","","","Q505J6","","MGI:1919053","Slc25a18","solute carrier family 25 (mitochondrial carrier), member 18","","","","Q9DB41","71803"
"transporter","204","Mitochondrial amino acid transporter subfamily","1058","Mitochondrial glutamate carrier 1","","SLC25A22","GC1","NET44|solute carrier family 25 (mitochondrial carrier, glutamate), member 22|solute carrier family 25 (mitochondrial carrier: glutamate), member 22","19954","SLC25A22","solute carrier family 25 member 22","","","","Q9H936","79751","1307826","Slc25a22","solute carrier family 25 member 22","","","","","309111","MGI:1915517","Slc25a22","solute carrier family 25 (mitochondrial carrier, glutamate), member 22","","","","Q9D6M3","68267"
"transporter","204","Mitochondrial amino acid transporter subfamily","1059","Mitochondrial ornithine transporter 2","","SLC25A2","ORC2","ORNT2|solute carrier family 25 (mitochondrial carrier, ornithine transporter) member 2|solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 2","22921","SLC25A2","solute carrier family 25 member 2","","","","Q9BXI2","83884","1310667","Slc25a2","solute carrier family 25 member 2","","","","","291640","MGI:2137907","Slc25a2","solute carrier family 25 (mitochondrial carrier, ornithine transporter) member 2","","","","","83885"
"transporter","204","Mitochondrial amino acid transporter subfamily","1060","Mitochondrial ornithine transporter 1 ","","SLC25A15","ORC1","ORNT1|solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15","10985","SLC25A15","solute carrier family 25 member 15","","","","Q9Y619","10166","1311488","Slc25a15","solute carrier family 25 member 15","","","","","306574","MGI:1342274","Slc25a15","solute carrier family 25 (mitochondrial carrier ornithine transporter), member 15","","","","Q9WVD5","18408"
"transporter","204","Mitochondrial amino acid transporter subfamily","1076","Carnitine/acylcarnitine carrier","","SLC25A20","CAC","CACT|carnitine/acylcarnitine translocase|carnitine-acylcarnitine carrier|mitochondrial carnitine/acylcarnitine carrier protein|solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20|solute carrier family 25 (carnitine/acylcarnitine translocase), member 20","1421","SLC25A20","solute carrier family 25 member 20","","","","O43772","788","621443","Slc25a20","solute carrier family 25 member 20","","","","P97521","117035","MGI:1928738","Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20","","","","Q9Z2Z6","57279"
"transporter","204","Mitochondrial amino acid transporter subfamily","1081","ORNT3","","SLC25A29","","C14orf69|CACT-like|mitochondrial carnitine/acylcarnitine carrier protein CACL|solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29|CACL|solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29","20116","SLC25A29","solute carrier family 25 member 29","","","","Q8N8R3","123096","1308104","Slc25a29","solute carrier family 25 member 29","","","","Q5HZE0","314441","MGI:2444911","Slc25a29","solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29","","","","Q8BL03","214663"
"transporter","204","Mitochondrial amino acid transporter subfamily","1089","SLC25A38","","SLC25A38","","solute carrier family 25 member 38|solute carrier family 25","26054","SLC25A38","solute carrier family 25 member 38","","","","Q96DW6","54977","1311914","Slc25a38","solute carrier family 25, member 38","","","","Q499U1","301067","MGI:2384782","Slc25a38","solute carrier family 25, member 38","","","","Q91XD8","208638"
"transporter","204","Mitochondrial amino acid transporter subfamily","1090","CGI-69","","SLC25A39","","solute carrier family 25 member 39|solute carrier family 25","24279","SLC25A39","solute carrier family 25 member 39","","","","Q9BZJ4","51629","1306193","Slc25a39","solute carrier family 25, member 39","","","","Q4V8K4","360636","MGI:1196386","Slc25a39","solute carrier family 25, member 39","","","","Q9D8K8","68066"
"transporter","204","Mitochondrial amino acid transporter subfamily","1091","MCFP","","SLC25A40","","solute carrier family 25 member 40|solute carrier family 25","29680","SLC25A40","solute carrier family 25 member 40","","","","Q8TBP6","55972","1308774","Slc25a40","solute carrier family 25, member 40","","","","Q498U3","296813","MGI:2442486","Slc25a40","solute carrier family 25, member 40","","","","Q8BGP6","319653"
"transporter","204","Mitochondrial amino acid transporter subfamily","1094","SLC25A44","","SLC25A44","","solute carrier family 25 member 44|solute carrier family 25","29036","SLC25A44","solute carrier family 25 member 44","","","","Q96H78","9673","1307244","Slc25a44","solute carrier family 25, member 44","","","","","365841","MGI:2444391","Slc25a44","solute carrier family 25, member 44","","","","Q8BGF9","229517"
"transporter","204","Mitochondrial amino acid transporter subfamily","1095","SLC25A45","","SLC25A45","","solute carrier family 25 member 45|solute carrier family 25","27442","SLC25A45","solute carrier family 25 member 45","","","","Q8N413","283130","1589953","Slc25a45","solute carrier family 25, member 45","","","","","689625","MGI:2147731","Slc25a45","solute carrier family 25, member 45","","","","Q8CFJ7","107375"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1051","Mitochondrial citrate transporter","","SLC25A1","CIC","citrate isocitrate carrier|Citrate transport protein|CTP|SLC20A3|solute carrier family 20 (mitochondrial citrate transporter), member 3|mitochondrial tricarboxylate carrier|solute carrier family 25 (mitochondrial carrier; citrate transporter) member 1|Dgsj|solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1|solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1","10979","SLC25A1","solute carrier family 25 member 1","","","","P53007","6576","3703","Slc25a1","solute carrier family 25 member 1","","","","P32089","29743","MGI:1345283","Slc25a1","solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1","","","","","13358"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1052","Mitochondrial dicarboxylate transporter","","SLC25A10","DIC","DIC1|mitochondrial dicarboxylate carrier|solute carrier family 25 (mitochondrial carrier; decarboxylate transporter), member 10|solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10","10980","SLC25A10","solute carrier family 25 member 10","","","","Q9UBX3","1468","621430","Slc25a10","solute carrier family 25 member 10","","","","","170943","MGI:1353497","Slc25a10","solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10","","","","Q9QZD8","27376"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1053","Mitochondrial oxoglutarate carrier","","SLC25A11","OGC","OGC|SLC20A4|2-oxoglutarate carrier|mitochondrial 2-oxoglutarate/malate carrier protein|OGCP|solute carrier family 25 member 11|2oxoc|solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11","10981","SLC25A11","solute carrier family 25 member 11","","","","Q02978","8402","708476","Slc25a11","solute carrier family 25 member 11","","","","P97700","64201","MGI:1915113","Slc25a11","solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11","","","","Q9CR62","67863"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1057","Mitochondrial oxodicarboxylate carrier","","SLC25A21","ODC","ODC1|solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21|mitochondrial 2-oxodicarboxylate carrier|oxodicarboxylate carrier|OXC|solute carrier family 25 (mitochondrial oxoadipate carrier), member 21","14411","SLC25A21","solute carrier family 25 member 21","","","","Q9BQT8","89874","621444","Slc25a21","solute carrier family 25 member 21","","","","Q99JD3","171151","MGI:2445059","Slc25a21","solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21","","","","Q8BZ09","217593"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1085","SLC25A34","","SLC25A34","","solute carrier family 25 member 34|solute carrier family 25","27653","SLC25A34","solute carrier family 25 member 34","","","","Q6PIV7","284723","1359157","Slc25a34","solute carrier family 25, member 34","","","","Q5XIF9","298606","MGI:2686215","Slc25a34","solute carrier family 25, member 34","","","","A2ADF7","384071"
"transporter","203","Mitochondrial di- and tri-carboxylic acid transporter subfamily","1086","SLC25A35","","SLC25A35","","solute carrier family 25 member 35|solute carrier family 25","31921","SLC25A35","solute carrier family 25 member 35","","","","Q3KQZ1","399512","1598229","Slc25a35","solute carrier family 25, member 35","","","","","497933","MGI:1919248","Slc25a35","solute carrier family 25, member 35","","","","Q5SWT3","71998"
"transporter","206","Mitochondrial nucleotide transporter subfamily","1062","Mitochondrial adenine nucleotide translocator 1","","SLC25A4","ANT1","ADP,ATP carrier protein 1|ADP,ATP carrier protein, heart/skeletal muscle isoform T1|PEO2|PEO3|T1|ADP/ATP translocase 1|solute carrier family 25 (mitochondrial adenine nucleotide translocator) member 4|adenine nucleotide translocase-1|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4","10990","SLC25A4","solute carrier family 25 member 4","","","","P12235","291","620352","Slc25a4","solute carrier family 25 member 4","","","","Q05962","85333","MGI:1353495","Slc25a4","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4","","","","P48962","11739"
"transporter","206","Mitochondrial nucleotide transporter subfamily","1063","Mitochondrial adenine nucleotide translocator 2","","SLC25A5","ANT2","2F1|T2|T3|adenine nucleotide translocator 2 fibroblast isoform (ATP-ADP carrier protein)|solute carrier family 25 member 5|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5","10991","SLC25A5","solute carrier family 25 member 5","","","","P05141","292","620353","Slc25a5","solute carrier family 25 member 5","","","","Q09073","25176","MGI:1353496","Slc25a5","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5","","","","P51881","11740"
"transporter","206","Mitochondrial nucleotide transporter subfamily","1064","Mitochondrial adenine nucleotide translocator 3","","SLC25A6","ANT3","Adenine nucleotide translocator 2|ADP,ATP carrier protein 3|ADP,ATP carrier protein, isoform T2|ANT3Y|adenine nucleotide translocator), member 6|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6","10992","SLC25A6","solute carrier family 25 member 6","","","","P12236","293","1560896","Slc25a6","solute carrier family 25 member 6","","","","","","","","","","","","",""
"transporter","206","Mitochondrial nucleotide transporter subfamily","1065","Mitochondrial adenine nucleotide translocator 4","","SLC25A31","ANT4","Sperm flagellar energy carrier protein |solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31","25319","SLC25A31","solute carrier family 25 member 31","","","","Q9H0C2","83447","1596195","Slc25a31","solute carrier family 25 member 31","","","","","689108","MGI:1920583","Slc25a31","solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31","","","","Q3V132","73333"
"transporter","206","Mitochondrial nucleotide transporter subfamily","1071","Graves disease carrier","","SLC25A16","GDC","Graves disease autoantigen|GDC|solute carrier family 25 member 16|GDA|ML7|solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16|solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16|solute carrier family 25 (mitochondrial carrier), member 16|solute carrier family 25 (mitochondrial carrier)","10986","SLC25A16","solute carrier family 25 member 16","","","","P16260","8034","1311311","Slc25a16","solute carrier family 25 member 16","","","","P16261","361836","MGI:1920382","Slc25a16","solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16","","","","Q8C0K5","73132"
"transporter","206","Mitochondrial nucleotide transporter subfamily","1072","Peroxisomal membrane protein","","SLC25A17","PMP34","peroxisomal membrane protein (34kD)|peroxisomal membrane protein PMP34|solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17|solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17","10987","SLC25A17","solute carrier family 25 member 17","","","","O43808","10478","1311498","Slc25a17","solute carrier family 25 member 17","","","","","300083","MGI:1342248","Slc25a17","solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17","","","","O70579","20524"
